round,main_accuracy,main_loss,attack_success_rate,is_attack_active,bottleneck_distance,bottleneck_threshold
127,0.8985748218527316,0.42110850393772126,0.0332541567695962,1,,
128,0.9008709422011085,0.3953512227535248,0.031591448931116387,1,,
129,0.898258115597783,0.3975326269865036,0.03333333333333333,1,,
130,0.8977830562153603,0.3939169830083847,0.03127474267616785,1,,
131,0.9008709422011085,0.38224230766296385,0.034045922406967535,1,,
132,0.9007125890736342,0.38554394483566284,0.03238321456848773,1,,
133,0.8984164687252574,0.39739648282527923,0.030641330166270783,1,,
134,0.9028503562945368,0.3822306436300278,0.03214568487727633,1,,
135,0.9004750593824228,0.39993927657604217,0.0344418052256532,1,,
136,0.8993665874901029,0.41328918278217314,0.03515439429928741,1,,
137,0.9043547110055423,0.38149033844470975,0.032699920823436264,1,,
138,0.8941409342834521,0.424089994430542,0.032304038004750596,1,,
139,0.9055423594615993,0.36933863401412964,0.03333333333333333,1,,
140,0.8676167854315123,0.49815071523189547,0.032066508313539195,1,,
141,0.9044338875692794,0.3647430998086929,0.03214568487727633,1,,
142,0.910055423594616,0.35152368128299716,0.031828978622327794,1,,
143,0.8936658749010293,0.4072603368759155,0.03460015835312748,1,,
144,0.907680126682502,0.3743572449684143,0.03238321456848773,1,,
145,0.9102929532858274,0.35537935614585875,0.032066508313539195,1,,
146,0.8955661124307205,0.42445809960365294,0.02866191607284244,1,,
147,0.907046714172605,0.36624860763549805,0.03333333333333333,1,,
148,0.902375296912114,0.4088417613506317,0.03333333333333333,1,,
149,0.9068091844813935,0.38023443579673766,0.03333333333333333,1,,
150,0.9041963578780681,0.38384477376937864,0.031828978622327794,1,,
151,0.9009501187648457,0.3783554536104202,0.03222486144101346,1,,
152,0.9093428345209817,0.356978217959404,0.032066508313539195,1,,
153,0.894061757719715,0.417108992934227,0.037450514647664294,1,,
154,0.8993665874901029,0.4111202919483185,0.03634204275534442,1,,
155,0.9032462391132224,0.39213068068027496,0.03515439429928741,1,,
156,0.8759303246239113,0.48390114068984985,0.024861441013460016,1,,
157,0.9077593032462391,0.36260827839374543,0.034045922406967535,1,,
158,0.9020585906571654,0.3838221722841263,0.034045922406967535,1,,
159,0.9091844813935075,0.35105156362056733,0.0327790973871734,1,,
160,0.9097387173396675,0.35012896567583085,0.033808392715756135,1,,
161,0.9102929532858274,0.3517121851444244,0.033570863024544734,1,,
162,0.9104513064133016,0.35788733899593356,0.032304038004750596,1,,
163,0.9050673000791766,0.39202538192272185,0.03452098178939034,1,,
164,0.9060965954077593,0.3729217314720154,0.033570863024544734,1,,
165,0.9080760095011876,0.3627209961414337,0.03642121931908155,1,,
166,0.9105304829770388,0.3560258734226227,0.03190815518606493,1,,
167,0.9099762470308789,0.3585719293355942,0.032066508313539195,1,,
168,0.9102137767220903,0.35644243121147157,0.031591448931116387,1,,
169,0.9097387173396675,0.353550460934639,0.0342042755344418,1,,
