round,main_accuracy,main_loss,attack_success_rate,is_attack_active,bottleneck_distance,bottleneck_threshold
101,0.7981789390340459,0.704798926115036,0.0,0,,
102,0.826049089469517,0.5594840013980865,0.0,0,,
103,0.8251781472684085,0.5669395470619202,0.0,0,,
104,0.8541567695961996,0.5340237933397293,0.0,0,,
105,0.7384798099762471,0.8782932114601135,0.0,0,,
106,0.8531274742676168,0.49134988129138946,0.0,0,,
107,0.7606492478226445,0.7883988451957703,0.0,0,,
108,0.8122723673792558,0.6049792152643204,0.0,0,,
109,0.8090261282660333,0.6566548538208008,0.0,0,,
110,0.8673000791765637,0.4568976068496704,0.0,0,,
111,0.770387965162312,0.8332024347782135,0.0,0,,
112,0.8571654790182106,0.48283746182918547,0.0,0,,
113,0.8492478226444973,0.5203136819601059,0.0,0,,
114,0.7460807600950119,1.0469592809677124,0.0,0,,
115,0.8600158353127474,0.4914629340171814,0.0,0,,
116,0.7967537608867775,0.6489461803436279,0.0,0,,
117,0.8365003958828187,0.5555211240053177,0.0,0,,
118,0.8314330958036421,0.5600391393899917,0.0,0,,
119,0.8049089469517023,0.7030960953235627,0.0,0,,
120,0.8343626286619161,0.5685393005609513,0.0332541567695962,1,,
121,0.8510688836104513,0.501584324836731,0.035391923990498814,1,,
122,0.788756927949327,0.7573094499111176,0.009263657957244655,1,,
123,0.7941409342834521,0.8131471800804139,0.0908946951702296,1,,
124,0.8713380839271576,0.4301961863040924,0.029216152019002375,1,,
125,0.7760886777513856,0.8094769024848938,0.05288994457640538,1,,
126,0.8551068883610451,0.48029024302959444,0.03190815518606493,1,,
127,0.7762470308788598,0.8212953007221222,0.021140142517814726,1,,
128,0.8711797307996832,0.437003498673439,0.04742676167854315,1,,
129,0.8930324623911322,0.38200502038002015,0.03602533650039588,1,,
130,0.8592240696753761,0.4803090715408325,0.0440221694378464,1,,
131,0.8900237529691212,0.3820726233720779,0.032304038004750596,1,,
132,0.8809184481393507,0.4217216396331787,0.03602533650039588,1,,
133,0.8843230403800475,0.4012761694192886,0.03238321456848773,1,,
134,0.8905779889152811,0.38984379470348357,0.0393507521773555,1,,
135,0.89944576405384,0.36305113315582277,0.033570863024544734,1,,
136,0.855027711797308,0.5008739125728607,0.04592240696753761,1,,
137,0.894061757719715,0.3843961924314499,0.030482977038796516,1,,
138,0.8708630245447347,0.4328873765468597,0.034045922406967535,1,,
139,0.881076801266825,0.40892309427261353,0.03483768804433888,1,,
140,0.8568487727632621,0.4963237911462784,0.027790973871733966,1,,
141,0.8778305621536026,0.41746483504772186,0.04560570071258908,1,,
142,0.8911322248614411,0.3942419356107712,0.03309580364212193,1,,
143,0.8913697545526524,0.3774139553308487,0.0327790973871734,1,,
144,0.8895486935866983,0.39609588861465456,0.032304038004750596,1,,
145,0.8756927949326999,0.45228963911533354,0.02684085510688836,1,,
146,0.8919239904988123,0.3681603139638901,0.03927157561361837,1,,
147,0.8922406967537608,0.39432928562164304,0.03056215360253365,1,,
148,0.8894695170229612,0.3849486255645752,0.03642121931908155,1,,
149,0.8941409342834521,0.3813736265897751,0.03167062549485352,1,,
150,0.8741092636579573,0.4442604440450668,0.050910530482977036,1,,
151,0.8929532858273951,0.38107809841632845,0.031195566112430722,1,,
152,0.8838479809976247,0.4308803457021713,0.0447347585114806,1,,
153,0.8980205859065716,0.3679215502738953,0.033570863024544734,1,,
154,0.8600950118764845,0.5054682600498199,0.029691211401425176,1,,
155,0.8965954077593032,0.3702745223045349,0.03547110055423595,1,,
156,0.8813143309580365,0.41822374999523165,0.03190815518606493,1,,
157,0.8900237529691212,0.392845356464386,0.025890736342042756,1,,
158,0.8956452889944576,0.3849373763799667,0.030245447347585115,1,,
159,0.9045130641330166,0.3568523365259171,0.033570863024544734,1,,
160,0.8619952494061758,0.5068481087684631,0.02684085510688836,1,,
161,0.8898653998416469,0.4149806261062622,0.0342042755344418,1,,
162,0.879255740300871,0.41845510303974154,0.03602533650039588,1,,
163,0.8902612826603326,0.398821958899498,0.02929532858273951,1,,
164,0.7969912905779889,0.7441980195045471,0.018368962787015043,1,,
165,0.8987331749802059,0.3726261508464813,0.03412509897070467,1,,
166,0.876326207442597,0.429184667468071,0.041726049089469516,1,,
167,0.886381631037213,0.41410461127758025,0.03515439429928741,1,,
168,0.8285035629453682,0.7950511282682419,0.029216152019002375,1,,
169,0.9024544734758512,0.35184061646461484,0.03800475059382423,1,,
170,0.888202692003167,0.39200378477573394,0.03388756927949327,1,,
171,0.8954869358669834,0.3705835676193237,0.03452098178939034,0,,
172,0.8984956452889945,0.36340507805347444,0.03555027711797308,0,,
173,0.8654790182106097,0.4615173923969269,0.023673792557403008,0,,
174,0.8884402216943784,0.3822267043590546,0.03056215360253365,0,,
175,0.8556611243072051,0.47550188362598417,0.03657957244655582,0,,
176,0.9038004750593824,0.3361492711305618,0.03285827395091053,0,,
177,0.8908155186064924,0.3977926832437515,0.0342042755344418,0,,
178,0.881076801266825,0.40778813242912293,0.026365795724465558,0,,
179,0.9025336500395883,0.34746267169713974,0.029374505146476642,0,,
180,0.8589073634204275,0.5357365655899048,0.048931116389548696,0,,
181,0.8881235154394299,0.3860216760635376,0.030087094220110848,0,,
182,0.8924782264449723,0.4027703940868378,0.0332541567695962,0,,
183,0.89944576405384,0.35053363025188444,0.03570863024544735,0,,
184,0.8954077593032462,0.38680902123451233,0.0278701504354711,0,,
185,0.8973871733966746,0.3658454889059067,0.0342042755344418,0,,
186,0.869833729216152,0.4626098746061325,0.029849564528899447,0,,
187,0.9078384798099762,0.3216985285282135,0.032304038004750596,0,,
188,0.8922406967537608,0.3729719692468643,0.040617577197149646,0,,
189,0.9096595407759304,0.32032121300697325,0.03578780680918448,0,,
190,0.8866983372921615,0.39527091681957244,0.03127474267616785,0,,
191,0.9030878859857482,0.34830319792032244,0.03547110055423595,0,,
192,0.8826603325415677,0.40277827203273775,0.030641330166270783,0,,
193,0.9026920031670626,0.3450193426012993,0.03262074425969913,0,,
194,0.8776722090261283,0.4243412399291992,0.0342042755344418,0,,
195,0.8965954077593032,0.3637574517726898,0.028582739509105306,0,,
196,0.8399049881235154,0.5787178510427475,0.034758511480601745,0,,
